sperm_id,total_distance,displacement,time_elapsed,vcl,vsl,vap,alh,mad,linearity,wob,straightness,bcf,angular_displacement,curvature,label
21.0,54.349807543348604,2.525968485587024,15.0,3.6233205028899067,0.16839789903913494,3.574768095595838,0.7569559894015708,2.471611829004731,0.046476125671141504,0.9866000241338452,0.046476125671141504,3.6,-0.0021896871361704482,60.93701222981112,3
22.0,51.58099023818316,25.15509527980538,15.0,3.438732682545544,1.6770063519870253,3.3998979437492096,2.4830224784206263,1.5114882645895207,0.4876815114182154,0.9887066712124926,0.4876815114182154,0.4666666666666667,-2.6172972102550384e-06,49.64503971735931,3
23.0,90.67007283063833,23.782263763447293,15.0,6.044671522042555,1.5854842508964861,5.972924593948845,2.489942528912979,1.7956810905724117,0.26229452586709545,0.9881305497193558,0.26229452586709545,2.066666666666667,-0.0015028089202030134,31.23513426743329,3
24.0,83.91883739084473,53.34777312908004,15.0,5.594589159389648,3.5565182086053357,5.560732639246258,4.722071254960161,1.7333619020269073,0.635706770824498,0.9939483455927113,0.6357067708244979,0.2,0.003094060496464082,30.784113157959137,3
25.0,22.684252203210008,8.739124092891293,1.84,12.328397936527178,4.749523963527877,12.24841925935273,2.15891264455389,2.1153334378014508,0.3852507023200278,0.9935126463644166,0.3852507023200278,3.260869565217391,-0.026076275723706802,13.39112077491642,3
26.0,67.5438476847721,15.079523856564396,15.0,4.5029231789848065,1.0053015904376263,4.451017321223596,3.875405763619092,1.6703817847973665,0.22325532781224877,0.9884728529228624,0.22325532781224877,0.8,0.003940680733789934,52.58424311093565,3
27.0,85.16156811390567,7.834892681827814,18.28,4.658729109075803,0.42860463248511016,4.597982192648614,4.147016558467154,1.8378463355372021,0.09200033366398859,0.9869606248818277,0.09200033366398859,0.6017505470459519,0.0001906473961092217,59.9424760954014,3
28.0,89.47353441330468,33.93114263050101,1.66,53.89971952608716,20.440447367771693,53.76447353908658,13.734515012812476,1.1663853277202847,0.3792310525452481,0.997490784957886,0.3792310525452481,2.4096385542168677,0.05689450502690898,3.4159158083245518,3
29.0,388.91501107716874,136.42157905715445,4.0,97.22875276929219,34.10539476428861,97.11529993871528,43.06235816667211,1.7511014850920463,0.3507747841342272,0.998833134979669,0.3507747841342272,0.75,0.003955212832663031,0.8111339544109699,3
30.0,88.95401027382235,43.97039822975759,1.04,85.53270218636764,42.2792290670746,85.39565712934906,10.901723340330049,1.0181881587588102,0.49430484465406194,0.998397746668637,0.494304844654062,3.846153846153846,0.010750019592992786,0.3822181857305976,3
31.0,304.9333436248588,101.24624852787025,15.0,20.328889574990587,6.749749901858016,20.21744995853443,15.998077748833568,1.3076163388048216,0.332027476314389,0.9945181650947992,0.332027476314389,0.06666666666666667,0.001102374619110883,5.661051998897465,3
32.0,125.62485192480045,60.762920526154176,15.0,8.37499012832003,4.0508613684102786,8.305026896789482,7.407354754233899,1.1683810583532899,0.48368550963568185,0.9916461714630602,0.48368550963568185,0.4666666666666667,0.005250832436563893,15.911658607334726,3
33.0,612.5611997437751,214.18757945981363,6.96,88.01166662985274,30.774077508593912,87.85067581775085,27.39666207017818,1.2906071598191668,0.3496590700641911,0.9981708014600046,0.3496590700641911,2.2988505747126435,-0.0016094349953916813,1.0411676591086032,3
34.0,74.07997324399769,40.12538468910771,0.64,115.74995819374638,62.695913576730796,115.38465765085908,10.71916191807628,0.9158614092920377,0.541649556985482,0.9968440546451356,0.5416495569854821,6.25,0.06239145479187857,0.5336933886819327,3
35.0,63.44758694973454,38.046876372382314,0.94,67.49743292524951,40.4754003961514,67.38807211265865,14.135552851344224,1.7972927219065096,0.5996583668741322,0.9983797781952393,0.5996583668741321,2.127659574468085,-0.010314867761077972,1.3763968248105063,3
36.0,112.93128041109779,50.37478157231339,0.94,120.13966001180617,53.590193162035526,119.95439337072251,12.771204507710932,0.936180958746184,0.44606579672998237,0.9984579060647795,0.44606579672998237,3.191489361702128,-0.0046601423328530255,0.1883650679860253,3
37.0,45.3637063363673,18.511544743943055,0.5,90.7274126727346,37.02308948788611,90.62122977000078,13.879114422857198,1.50461666845861,0.4080694951748832,0.9988296491699059,0.4080694951748832,2.0,0.004895308546117301,0.4696505088270519,3
38.0,17.91405797894201,17.731308093019976,0.08,223.92572473677515,221.6413511627497,223.8699681023887,1.1803320756170508,0.12504977732038391,0.9897985210198125,0.9997510038900086,0.9897985210198126,0.0,0.07117254597510565,0.0383483367294516,0
39.0,119.27714108584053,75.48316732773372,1.0,119.27714108584053,75.48316732773372,118.97610288332378,11.677905119229157,1.5416060941458918,0.6328385023364245,0.9974761450536436,0.6328385023364245,3.0,-0.0019432318918596563,0.6412941337846384,3
40.0,119.97190915515726,49.879953600277645,0.8,149.96488644394657,62.349942000347056,149.69403497530584,16.32574920717087,0.990015710322538,0.4157636062602697,0.9981939007519472,0.41576360626026965,3.75,-0.02781937867447076,0.15428973414814554,3
41.0,313.7246948384469,155.40172660353312,4.38,71.62664265717966,35.47984625651441,71.54226798895272,21.83125636723084,0.9482973822786546,0.495344259346742,0.9988220211768017,0.4953442593467419,1.36986301369863,0.0209590515672572,0.7392388385139421,3
42.0,1129.696001523317,400.045199633243,9.94,113.65150920757716,40.245995938958046,113.49351925184656,30.40852316783039,2.0257213953029107,0.3541175671099213,0.9986098736670356,0.35411756710992137,2.012072434607646,0.004111442807234041,0.7550168685625099,3
43.0,185.0817732186109,47.592577835446974,11.44,16.178476679948506,4.160190370231379,15.993319644321064,4.5800732109012925,1.5099125466086423,0.2571435155812593,0.988555347991636,0.2571435155812593,0.6993006993006994,0.00045382767180469376,12.98760931435604,3
44.0,10.856873050882466,2.9494988260430444,1.3,8.351440808371128,2.268845250802342,8.288466172285627,0.8303257190790451,1.3058450265976271,0.2716711167404968,0.9924594285548455,0.2716711167404968,1.5384615384615383,0.011268264407588269,17.921152544308267,3
45.0,0.0,0.0,0.0,1.5384615384615383,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,3
46.0,121.86926936566772,66.9923048866775,0.74,164.68820184549693,90.53014173875339,163.97833240319258,11.069784954789462,1.7839798770156539,0.5497062978663444,0.9956896156837615,0.5497062978663444,2.7027027027027026,0.12887229377375523,0.5070654529423093,3
48.0,3.0685227063753433,1.8002885174285537,0.1,30.68522706375343,18.002885174285534,30.47958286570918,0.9451255422702592,0.7146850839243049,0.586695517581854,0.993298267025465,0.5866955175818541,10.0,-0.282954151939908,1.9850894119429752,3
51.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,3
52.0,35.19059658910659,24.807800066122947,0.18,195.5033143839255,137.82111147846084,195.50331438392547,6.895826471114742,0.7153386515729676,0.7049553707709041,0.9999999999999999,0.7049553707709041,5.555555555555555,-0.21460754550138877,0.16467828489950803,3
54.0,0.39050738104064125,0.39050738104064125,0.02,19.52536905203206,19.52536905203206,19.52536905203206,7.452824676239546e-11,0.0,1.0,1.0,1.0,0.0,,,1
55.0,57.60281694710656,32.84221967908607,0.48,120.00586863980534,68.42129099809598,119.8287205109466,11.88627374430069,1.3455726066567335,0.5701495416316747,0.9985238377850466,0.5701495416316747,2.0833333333333335,0.014786132222808716,1.1867261082929688,3
58.0,6.358358187393933,6.358358187393933,0.02,317.91790936969664,317.91790936969664,317.9179093696966,2.2886277871569814e-12,0.0,1.0,0.9999999999999998,1.0,0.0,,,0
59.0,213.21256638800216,57.68687012298271,1.72,123.96079441162917,33.53887797847832,123.7617418692783,38.40459693999183,3.1716525163600906,0.270560366587421,0.9983942298587577,0.27056036658742105,1.1627906976744187,0.032231099993460216,0.5592359294840532,3
60.0,0.8617351985886089,0.8617351985886089,0.02,43.08675992943044,43.08675992943044,43.08675992943044,0.0,0.0,1.0,1.0,1.0,0.0,,,0
61.0,1.5467382202048887,1.5467224064435463,0.04,38.66845550512222,38.668060161088654,38.66844187256933,0.0034173198394837016,0.004627523916083565,0.9999897760583297,0.9999996474502871,0.9999897760583298,0.0,-0.00925504783216713,0.009870664703833413,0
62.0,106.13768084645992,40.732136735195425,0.84,126.35438196007134,48.49063897047075,126.08516109233355,14.88761685233353,1.3354330207503902,0.38376697521890496,0.9978693191042408,0.38376697521890496,4.761904761904762,0.01874736200350992,0.7105038291943084,3
63.0,219.37430944485482,103.80700580035965,1.7,129.0437114381499,61.062944588446854,128.74339480159952,19.808099516804532,0.9621695263480208,0.4731958179745478,0.9976727526416944,0.47319581797454785,2.3529411764705883,-0.012231642837630872,0.27274778884618933,3
65.0,39.229854305575664,26.63508036970448,0.22,178.31751957079848,121.06854713502035,177.80312325257907,7.486740681495571,2.278986803737496,0.6789492553868314,0.9971152788606664,0.6789492553868314,9.090909090909092,-0.4172563521502388,0.7004963585076025,3
67.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,3
68.0,12.720797417482494,11.048481749519613,0.08,159.0099677185312,138.10602186899516,158.71671059856442,2.5923149689755207,1.5919536011124418,0.8685368838855512,0.9981557312150023,0.8685368838855513,0.0,1.5725019186659335,0.8840743657749831,0
70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,3
71.0,217.94314137865857,92.36277933275655,2.08,104.78035643204738,44.40518237151757,104.63200359818487,14.003137997666084,1.1237886239139052,0.42379300742611437,0.9985841541400107,0.42379300742611437,1.923076923076923,0.019746635762292974,0.5633411603292398,3
73.0,23.391785819024904,18.25244114208198,0.14,167.08418442160644,130.37457958629986,166.16328894120636,3.872968879768608,2.6115236892349247,0.7802927610271204,0.994488434177131,0.7802927610271203,7.142857142857142,-0.10216832092979218,0.5451509493317462,3
74.0,3.2430893594922163,0.2703247498160602,0.28,11.582461998186485,0.9654455350573578,11.500064984672091,1.4078315207435492,2.2708717449061298,0.08335408613544526,0.992886053627692,0.08335408613544526,0.0,0.21194313079923413,29.67829963044088,3
76.0,70.04366822761989,32.73242645897082,13.18,5.314390609075864,2.4834921440797286,5.267190372605053,3.474083555787563,1.308484907015572,0.4673145665729661,0.9911184103798838,0.46731456657296605,0.15174506828528073,0.0030437731871698743,31.377318159252795,3
77.0,41.54976131901462,28.285937542019848,0.26,159.8067743039024,108.7920674693071,159.22496702771875,9.549910338533286,2.6540532749519037,0.6807725638865515,0.9963593078033274,0.6807725638865515,7.692307692307692,0.059142894915162746,0.5754708736956151,3
79.0,199.59870868351098,58.526326692287256,2.86,69.7897582809479,20.46375059170883,69.68140723810575,22.944831920419166,2.1047409140537563,0.2932199665935122,0.9984474649932736,0.2932199665935122,0.6993006993006994,-0.023909589437292822,1.0759952904461403,3
81.0,15.465887461669388,9.631516224774597,0.14,110.4706247262099,68.79654446267568,109.8849842060463,1.988979859266065,0.7750513740351532,0.6227587164749077,0.9946986764887493,0.6227587164749078,7.142857142857142,0.440780938119717,0.4511632462004305,3
82.0,0.0598694803203357,0.0598694803203357,0.02,2.9934740160167848,2.9934740160167848,2.993474016016785,0.0,0.0,1.0,1.0000000000000002,1.0,0.0,,,2
83.0,112.48269582115621,79.50268426493712,0.6,187.47115970192704,132.5044737748952,186.82507126060347,8.903119268224724,2.7024770930628543,0.7067992430706298,0.9965536648818366,0.7067992430706299,10.0,-0.010685849613956532,0.42620321963686125,3
84.0,613.5768896354807,298.22145098350427,6.52,94.10688491341729,45.739486347163236,93.91997843588058,22.263218309945483,0.9445193667732048,0.4860376197686885,0.9980138915690528,0.4860376197686884,1.8404907975460123,-0.000684827764322246,0.6880600779533296,3
85.0,1.0967160448763782,0.3516767328133065,0.1,10.967160448763781,3.516767328133065,10.677429501478723,0.30640733627149525,1.9549380673753611,0.3206634337632468,0.9735819541768702,0.3206634337632468,10.0,-0.9822390870212712,11.152901914089634,3
86.0,26.33606364622499,0.30081320432852154,12.7,2.073705798915354,0.02368607908098595,2.0460245823852916,0.47240413560735983,2.9619032251498316,0.011422101965175045,0.9866513289664615,0.011422101965175046,3.5433070866141736,-0.0025126515374161453,86.53169844654117,3
90.0,51.959195851746145,0.7447804253241501,12.56,4.136878650616731,0.05929780456402469,4.073409910317484,0.6038807694701832,1.5321665763977181,0.014333948266813312,0.9846578191773199,0.014333948266813312,7.32484076433121,-0.0032058843017233243,36.97981202985659,3
93.0,4.304962227538354,3.3275610749331643,0.06,71.74937045897258,55.45935124888607,71.74937045897258,1.2456074052662083,2.055358810561121,0.7729594126627021,1.0,0.7729594126627022,0.0,-2.2857387101943756,3.2213872520214952,3
94.0,16.7587945837044,8.547601956507924,0.18,93.10441435391334,47.486677536155135,93.10441435391334,4.952008511483619,2.2237361128869955,0.5100367997122704,1.0,0.5100367997122704,0.0,-0.2011053054902675,0.6258274529118286,3
96.0,20.177820993608766,7.51043470012653,0.26,77.60700382157218,28.88628730817896,77.3455945981121,7.618113286182334,2.574393741733099,0.37221237627717213,0.9966316284537786,0.3722123762771722,0.0,-0.48392171170058496,1.7675425439648873,3
97.0,390.8025302546392,233.15354466624137,2.4,162.83438760609965,97.14731027760058,162.32220577160743,22.772038979956065,2.4283224775537993,0.5966019322196383,0.9968545843293789,0.5966019322196383,3.3333333333333335,0.03441102627791516,0.4891519734177141,3
98.0,2.2155474950709912,2.2155474950709912,0.02,110.77737475354957,110.77737475354957,110.77737475354957,1.3136179892998029e-11,0.0,1.0,1.0,1.0,0.0,,,0
99.0,27.18108854013315,21.31817700966889,0.16,169.8818033758322,133.23860631043055,169.40879359380932,5.740359022181993,0.551571900666027,0.7843018125706183,0.9972156536331532,0.7843018125706183,6.25,-0.19050145785310035,0.13160970948602688,3
101.0,16.972039319565862,14.296319807266945,0.08,212.1504914945733,178.70399759083682,211.86363558312337,3.685067207415089,0.5138905692829994,0.8423454328664989,0.9986478659114619,0.8423454328664989,0.0,0.5057893226837117,0.1858299988656488,0
102.0,4.9379031236930935,4.819538184194107,0.06,82.29838539488489,80.32563640323511,82.29838539488489,0.5109471460046349,0.19747535315074835,0.9760293111197247,1.0,0.9760293111197247,0.0,-0.24933232803917793,0.20578097781307153,0
104.0,29.897481332845214,22.6754865043641,0.28,106.77671904587575,80.98388037272892,106.64784439082274,6.853224577369001,1.1278625025142355,0.7584413634018372,0.9987930453735178,0.7584413634018371,0.0,0.11878439392101715,1.342941542858942,3
106.0,16.926338646846734,14.45982018719015,0.12,141.05282205705612,120.49850155991793,140.46323027846722,1.5129743868746035,0.529636007144088,0.8542792678843112,0.995820063930728,0.8542792678843112,8.333333333333334,-0.2403851313597864,0.3453560887011587,0
107.0,0.16144398781097466,0.16144398781097466,0.02,8.072199390548732,8.072199390548732,8.072199390548732,0.0,0.0,1.0,1.0,1.0,0.0,,,1
108.0,29.8904622112098,11.143759566041286,0.18,166.05812339561,61.909775366896035,166.05812339561004,12.328998611750608,1.06633807679003,0.37281991450309687,1.0000000000000002,0.37281991450309687,0.0,0.3274541701782975,0.27718424430045424,3
109.0,0.22661393816773717,0.14517015168694514,0.06,3.7768989694622865,2.4195025281157525,3.7768989694622874,0.03435918829176796,1.3385139161645583,0.6406055728994559,1.0000000000000002,0.6406055728994559,0.0,-1.37379652636627,19.822803269638374,3
110.0,47.855996677340194,0.9205129825047583,11.32,4.227561543934646,0.08131740128133907,4.182710644148266,0.9895145925067248,1.6479081504550668,0.019235060314617185,0.9893908345696993,0.019235060314617188,3.0918727915194344,-0.00031979142737530424,57.95933720653518,3
112.0,6.8242307778176095,5.364931256789712,0.06,113.7371796302935,89.41552094649519,113.73717963029353,1.178400506111534,1.6748530150864465,0.7861591190949462,1.0000000000000002,0.7861591190949463,0.0,-2.2016342098317545,1.8424523091290756,3
113.0,39.36149920425136,18.921699644522146,0.26,151.3903815548129,72.77576786354672,150.88004811738668,11.249547609690392,0.9178870631058265,0.4807159286879615,0.9966290233752965,0.4807159286879614,3.846153846153846,0.1271781776341017,0.23641632877591326,3
115.0,0.0,0.0,0.0,3.846153846153846,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,3
116.0,544.7727371005532,156.51762095761325,7.52,72.44318312507356,20.813513425214527,72.30803382515859,49.88047054639696,1.3956087113387736,0.28730810170613125,0.9981344096975745,0.2873081017061313,0.6648936170212766,0.011498154675168737,1.3540122910011274,3
118.0,28.199500497152936,18.317462171314272,0.18,156.66389165084965,101.76367872952373,156.66389165084962,6.852397208091213,0.7398252018663469,0.6495669018379822,0.9999999999999998,0.6495669018379823,5.555555555555555,0.0733348664075403,0.27249914167956446,3
120.0,21.871934192712487,12.529672053583562,0.18,121.51074551506937,69.60928918657535,121.51074551506937,5.750912475885348,0.7976122679848108,0.5728652959169165,1.0,0.5728652959169165,0.0,0.3032483842123138,0.21982413985557298,3
121.0,3.8570607339171037,3.718952792334429,0.04,96.42651834792758,92.97381980836072,96.30745977759757,0.47531891508815305,0.28774038425896964,0.9641934750033306,0.9987652922414929,0.9641934750033306,0.0,-0.5754807685179393,0.22007014869092079,0
122.0,5.212763347078859,5.169794983961615,0.04,130.31908367697147,129.24487459904037,130.28204198462885,0.17873877373235258,0.2368650722710588,0.9917570853966884,0.9997157615654018,0.9917570853966884,0.0,0.4737301445421176,0.0989019289812508,0
123.0,37.223975689688174,7.523291587102736,10.28,3.6210093083354256,0.731837703025558,3.5857222806015043,7.074839603721969,2.495062154172034,0.20210876048865586,0.9902549193528192,0.20210876048865586,0.7782101167315175,0.008862482012037395,61.85312786591814,3
125.0,75.70233961327376,30.00053004628209,0.64,118.28490564574025,46.87582819731576,118.17643438716195,22.88581899021523,0.9480427404853402,0.3962959427613483,0.9990829661824885,0.39629594276134833,1.5625,0.02320367426932294,0.136837288964406,3
128.0,7.678054881979678,0.24497199797423252,0.3,25.593516273265596,0.8165733265807751,25.482028555432464,2.2463105520777864,2.1914702078000676,0.03190547628790456,0.9956439077521525,0.03190547628790457,0.0,0.10825517525749029,20.12011263659149,3
130.0,20.886354517225566,17.381663297740396,0.1,208.86354517225564,173.81663297740394,208.57605600619254,4.834362704118869,0.5218483015288059,0.8322018705277289,0.9986235550783839,0.8322018705277289,0.0,0.4097359597613719,0.09813736004215537,0
132.0,4.005998971993514,4.005998971993514,0.02,200.2999485996757,200.2999485996757,200.29994859967573,0.0,0.0,1.0,1.0000000000000002,1.0,0.0,,,0
133.0,3.4746473819706383,2.625439081230942,0.1,34.74647381970638,26.25439081230942,34.64728564387047,0.8156769063834436,2.6846398088140493,0.755598710491863,0.9971453743378225,0.755598710491863,0.0,0.9712406800631652,4.022966014923569,3
134.0,74.8231002060583,18.49388958592778,0.44,170.05250046831432,42.03156724074495,169.3670651064359,15.698477907122047,1.193039481267827,0.24716818114989517,0.9959692720777948,0.2471681811498952,4.545454545454546,0.07032499923154172,0.21599975320810733,3
135.0,63.07681784624525,40.83564768366672,0.34,185.5200524889566,120.10484612843152,184.73700565369694,12.602440012415533,1.1686062878105685,0.6473954945413837,0.9957791795293597,0.6473954945413837,8.823529411764705,-0.028920143963178296,0.31053833896581917,3
136.0,5.302649093172436,4.543346307826922,0.12,44.188742443103635,37.86121923189101,43.96135011247923,0.7314747213543348,1.252428500199757,0.856806895571654,0.9948540664872464,0.8568068955716541,16.666666666666668,-1.0855118664255112,2.6162772980987468,0
141.0,174.2985125079622,75.83227731680766,2.14,81.44790304110381,35.435643605984886,81.33247862676494,19.543678444820063,2.234036245212017,0.435071282167962,0.9985828436334251,0.4350712821679619,1.4018691588785046,0.008812819171532158,0.9535942756519505,3
142.0,6.627330354111962,4.852223273790044,0.18,36.818501967288675,26.95679596550025,36.818501967288675,1.0329086170906627,1.933136042577421,0.7321535240475009,1.0,0.7321535240475008,11.11111111111111,-0.737720319295701,5.337769923340038,3
143.0,16.104036146985976,12.178595713090763,0.12,134.20030122488313,101.4882976090897,133.7558597040405,3.2189134388868674,0.9994018687759665,0.7562449315148926,0.996688222628518,0.7562449315148925,0.0,0.8100720787913083,0.3926818062623738,3
144.0,17.58627551137234,12.323744446053949,0.1,175.86275511372338,123.23744446053948,174.69088262486858,5.527952195614275,0.785059384492872,0.7007592049882693,0.9933364373366208,0.7007592049882693,20.0,-0.3450507947990668,0.2341613475358369,3
147.0,38.01617366101088,26.24525082153255,0.22,172.80078936823128,119.29659464332978,172.2601108168687,6.324606310894056,1.751948049189002,0.6903706579089388,0.9968710874913284,0.6903706579089387,4.545454545454546,-0.1180017935070502,0.5706937157700825,3
149.0,42.31057756191134,17.962624358742218,0.28,151.10920557825477,64.15222985265078,150.7774223238206,7.696871675989872,0.9091806532176009,0.4245421687392058,0.9978043478346369,0.4245421687392058,3.571428571428571,0.11314056943199534,0.2058806585948108,3
153.0,0.0,0.0,0.0,3.571428571428571,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,3
154.0,84.42655657819866,8.94029755687531,8.44,10.00314651400458,1.0592769617150841,9.887705229573122,4.204181140596049,1.7554534160821325,0.10589437635768684,0.9884595027904631,0.10589437635768684,1.4218009478672986,-8.302023685123764e-05,25.13276251390242,3
155.0,0.0,0.0,0.0,1.4218009478672986,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,3
156.0,8.99884291144186,2.4801634140761197,0.12,74.99035759534884,20.66802845063433,74.78793498448002,1.119261935380844,1.7943450767962046,0.2756091464740026,0.9973006848165586,0.2756091464740026,16.666666666666668,0.2693940759400918,2.677980726625825,3
157.0,236.47202522835337,140.96921824314302,2.68,88.23583030908708,52.60045456833694,88.14651324136685,34.86724627710689,1.954868371096497,0.5961348624938345,0.9989877460504722,0.5961348624938345,0.3731343283582089,-0.01220737819365667,0.6188973874602195,3
158.0,497.30921881256637,162.11295211877683,5.08,97.89551551428471,31.911998448578117,97.71161931735698,35.18126485311324,1.5597586386866933,0.3259801869465776,0.9981215054033716,0.32598018694657754,0.0,0.013295327576422091,0.7696232188138457,3
159.0,40.15395384154924,28.349124806194453,0.36,111.5387606709701,78.74756890609571,111.31511589598946,5.698314077868525,0.684273365948805,0.7060107933097299,0.9979949142913612,0.7060107933097298,8.333333333333334,-0.09284631008560358,0.3833836634025254,3
161.0,50.88869439510552,11.702647008011294,7.3,6.971054026726783,1.6031023298645608,6.890462420454162,1.41372909460402,2.7155930863541866,0.2299655581090494,0.9884391074916883,0.2299655581090494,2.6027397260273974,0.012898003476179589,32.87792195240063,3
164.0,0.0,0.0,0.0,2.6027397260273974,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,3
166.0,31.356560478976615,11.04120717663358,0.32,97.98925149680191,34.503772426979936,97.7680148571821,11.364503291766008,1.1045363424743564,0.3521179302824457,0.9977422356407423,0.3521179302824457,3.125,-0.08142110777876453,0.23466695970309717,3
169.0,0.4432752324702497,0.4432752324702497,0.02,22.163761623512485,22.163761623512485,22.163761623512485,0.0,0.0,1.0,1.0,1.0,0.0,,,1
172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,3
