frame_id,video_id,track_id,class,cx,cy,xmin,ymin,xmax,ymax
1,12,25.0,0,315.5639444824414,86.20647881233926,304.1281266907498,75.30786399338322,326.999762274133,97.10509363129529
1,12,24.0,0,262.15274533947326,353.8476815705675,252.78394031628216,344.1107498320735,271.52155036266436,363.58461330906147
1,12,23.0,0,47.31705431989608,398.97432156119686,36.611528309780915,388.736894807367,58.022580330011245,409.21174831502674
1,12,22.0,0,396.6754653479545,262.91955168934,387.7653524491317,252.80769245784933,405.58557824677735,273.03141092083064
1,12,21.0,0,57.007849621477476,219.7872111053406,46.911900058995805,209.5214778267867,67.10379918395915,230.05294438389447
1,12,20.0,0,584.7086314781637,125.1463691747241,573.7141614262782,114.89934719887273,595.7031015300493,135.39339115057547
1,12,19.0,0,546.7179688694855,220.05381117122343,536.3108778201895,210.7407768254481,557.1250599187815,229.36684551699875
1,12,18.0,0,601.5099151952716,235.29370097374849,591.5286708613764,225.02754576027678,611.4911595291667,245.5598561872202
1,12,17.0,0,559.7897979212055,200.69097352037417,547.987820567577,189.15439845519725,571.5917752748339,212.2275485855511
1,12,16.0,0,289.4916818689643,233.84896531145048,279.2810842923316,223.77209681043453,299.70227944559696,243.92583381246644
1,12,15.0,0,546.2348280817902,342.16445046522784,537.4774411215312,332.5057440123521,554.9922150420491,351.82315691810356
1,12,14.0,0,485.0416295458877,397.0205273569178,476.159368781318,388.1998306975835,493.9238903104574,405.8412240162521
1,12,13.0,0,391.81483414665587,111.25151620271251,382.24963478292136,100.90886595861545,401.3800335103904,121.59416644680957
1,12,12.0,0,254.05595207595368,420.05999359911175,244.50304109671072,410.2496560893905,263.60886305519665,429.870331108833
1,12,11.0,0,105.98467119836445,206.24955906184064,95.54085410804927,195.67362249109388,116.42848828867963,216.8254956325874
1,12,10.0,0,355.2543394581775,454.9614759621218,345.67450735281756,444.80110497813325,364.8341715635375,465.1218469461104
1,12,9.0,0,335.6814894636202,106.95702784908232,323.59623968714635,94.96953225685944,347.76673924009407,118.94452344130521
1,12,8.0,0,200.34009019956082,412.66503232010257,189.50334054298582,401.60019019512544,211.1768398561358,423.7298744450797
1,12,7.0,0,42.73710113956697,175.05578239736585,32.76663470320854,165.2664743837195,52.707567575925395,184.8450904110122
1,12,6.0,0,369.43992734841237,206.45446215426497,357.1481890306333,193.3792475120643,381.7316656661914,219.52967679646565
1,12,5.0,0,550.0792213162564,365.69814453856543,539.234144793822,357.39528662894435,560.9242978386908,374.0010024481865
1,12,4.0,0,296.6130019952619,113.33651178720423,283.90216909608165,101.53420206500468,309.3238348944422,125.13882150940378
1,12,3.0,0,83.56465004598242,371.07552740605314,71.18205289424318,359.6000813591613,95.94724719772165,382.55097345294496
1,12,2.0,0,617.3289580457553,169.18868711458603,608.6818252241917,161.43621764138018,625.9760908673188,176.94115658779188
1,12,1.0,0,553.012282550978,373.03516831742826,520.1618704304317,347.29908967296905,585.8626946715242,398.77124696188747
2,12,52.0,1,551.4424438476562,367.42584228515625,530.4922485351562,350.3702392578125,572.3926391601562,384.4814453125
2,12,51.0,0,316.01885986328125,475.6837158203125,307.1376037597656,471.4228515625,324.9001159667969,479.944580078125
2,12,50.0,0,141.75582885742188,180.89256286621094,132.07928466796875,172.6269073486328,151.432373046875,189.15821838378906
2,12,49.0,0,377.4216003417969,244.6559295654297,368.50927734375,236.41387939453125,386.33392333984375,252.89797973632812
2,12,48.0,0,476.43023681640625,436.3389587402344,467.5080871582031,428.14501953125,485.3523864746094,444.53289794921875
2,12,47.0,0,130.82683181762695,192.65940856933594,121.08448028564453,183.4063720703125,140.56918334960938,201.91244506835938
2,12,46.0,0,628.9566040039062,359.96051025390625,619.6148071289062,351.0039978027344,638.2984008789062,368.9170227050781
2,12,45.0,0,44.93000030517578,247.1897735595703,34.82754898071289,237.80648803710938,55.03245162963867,256.57305908203125
2,12,44.0,0,21.66820478439331,163.13743591308594,10.28901195526123,151.992919921875,33.04739761352539,174.28195190429688
2,12,43.0,0,524.2619018554688,189.7423095703125,514.3142700195312,180.40489196777344,534.2095336914062,199.07972717285156
2,12,42.0,0,283.4029541015625,426.07867431640625,274.66455078125,415.8393859863281,292.141357421875,436.3179626464844
2,12,41.0,0,627.9055786132812,248.01873779296875,616.726318359375,236.66757202148438,639.0848388671875,259.3699035644531
2,12,40.0,0,349.7564697265625,97.4963150024414,341.02685546875,89.36859130859375,358.486083984375,105.62403869628906
2,12,39.0,0,79.06314086914062,347.02520751953125,68.19944763183594,335.5752258300781,89.92683410644531,358.4751892089844
2,12,38.0,0,242.45172119140625,208.650146484375,231.05088806152344,197.89768981933594,253.85255432128906,219.40260314941406
2,12,37.0,0,47.16839599609375,377.4530334472656,35.94289779663086,367.11767578125,58.39389419555664,387.78839111328125
2,12,36.0,0,288.9039611816406,100.13148498535156,277.87481689453125,90.72515106201172,299.93310546875,109.5378189086914
2,12,35.0,0,225.01736450195312,326.2629089355469,215.3059539794922,315.5664978027344,234.72877502441406,336.9593200683594
2,12,34.0,0,573.5967407226562,243.84262084960938,561.70556640625,232.0970001220703,585.4879150390625,255.58824157714844
2,12,33.0,0,334.7200622558594,178.12181091308594,322.4861145019531,166.088623046875,346.9540100097656,190.15499877929688
2,12,32.0,0,381.8052062988281,70.67598724365234,369.4154968261719,58.768516540527344,394.1949157714844,82.58345794677734
2,12,31.0,0,425.238525390625,272.21661376953125,417.1518859863281,260.5344543457031,433.3251647949219,283.8987731933594
2,12,30.0,0,553.2125120606862,372.75364374087496,521.8246168080306,348.0681964120495,584.6004073133419,397.43909106970045
2,12,27.0,0,192.1617075812749,4.349333543563311,182.52916358710627,-1.2167118122702343,201.79425157544352,9.915378899396856
2,12,15.0,0,541.3713883481649,353.9000847092494,532.4900212943303,343.7674358736144,550.2527554019996,364.0327335448845
2,12,9.0,0,329.64128064223894,121.46633179184107,317.92416416961953,110.17077781043314,341.35839711485835,132.76188577324902
2,12,8.0,0,202.22574108805463,413.3752232616405,191.17513762536075,401.9588556497941,213.27634455074852,424.7915908734869
2,12,5.0,0,550.1006344746052,364.288034669239,539.5607649669561,356.36143975163134,560.6405039822542,372.2146295868466
2,12,2.0,0,614.9025941472846,174.57351814057597,605.0523119571917,165.1246175127842,624.7528763373775,184.02241876836774
2,12,1.0,1,553.3636125862268,372.89183629940186,521.3576811124003,347.7111216485022,585.3695440600534,398.0725509503015
3,12,53.0,1,617.0082397460938,169.89279174804688,608.0231323242188,161.80262756347656,625.9933471679688,177.9829559326172
3,12,52.0,0,551.2331141716854,367.4752453092666,530.5145197050607,350.53410306631,571.9517086383102,384.41638755222317
3,12,51.0,0,313.7200172293248,474.3984285583984,303.71845767691957,469.080406918407,323.72157678173005,479.7164501983898
3,12,50.0,0,140.9850165717277,181.71988806151126,131.30314254862878,173.54406337030053,150.6668905948266,189.89571275272198
3,12,49.0,0,374.06069949032354,247.12400578290428,364.61619058602525,238.38099633125398,383.50520839462183,255.86701523455457
3,12,48.0,0,477.45268717395084,435.1629287530744,468.4282102956108,426.8818428125637,486.47716405229085,443.44401469358513
3,12,47.0,0,133.4544646982855,194.69336982541117,123.34673678021953,185.1137901018427,143.56219261635147,204.27294954897962
3,12,46.0,0,631.2243828462973,358.6155213139984,622.331065441409,349.6069176296701,640.1177002511856,367.6241249983267
3,12,45.0,0,43.993230933624886,247.50574388934572,33.987598093104125,238.16436176972172,53.99886377414565,256.8471260089697
3,12,44.0,0,20.336280354441904,159.19712516549964,9.143395408240846,148.47865231644573,31.529165300642962,169.91559801455355
3,12,43.0,0,523.0214251808962,187.28247227594466,512.916328679348,177.82509440834514,533.1265216824445,196.73985014354417
3,12,42.0,0,287.021367071916,427.3636716902851,278.06850821124,417.0357192179107,295.97422593259205,437.69162416265954
3,12,41.0,0,628.0214117692558,248.6454146960903,616.6043126249834,236.90637664500096,639.4385109135281,260.38445274717964
3,12,40.0,0,349.12268293794517,95.69993987714011,339.7287868668525,86.85593800555155,358.51657900903786,104.54394174872867
3,12,39.0,0,77.62332802718038,349.08225301757034,66.97059009072531,337.9099363695303,88.27606596363545,360.25456966561035
3,12,38.0,0,241.0214593973438,206.58101723244607,229.9139672890023,195.86802743941868,252.12895150568528,217.29400702547346
3,12,37.0,0,47.60648166071259,380.1105133526048,36.7239712257335,370.1096242911316,58.48899209569168,390.11140241407804
3,12,36.0,0,288.1232774454834,98.80103621900058,277.5583096210771,89.92153801903787,298.68824526988965,107.68053441896329
3,12,35.0,0,222.2387876842101,326.62389582574156,212.90327055297212,316.373869577146,231.5743048154481,336.8739220743371
3,12,34.0,0,574.8029800945409,243.43630462506272,562.7800010516645,231.58392010561198,586.8259591374173,255.28868914451346
3,12,33.0,0,333.5963036586321,178.29414172140162,321.081972705904,165.93335123084702,346.11063461136024,190.6549322119562
3,12,32.0,0,385.63664120328554,69.34249274577324,373.17836034390416,57.505759189106755,398.0949220626669,81.17922630243973
3,12,31.0,0,425.3202433020317,272.1175636050704,417.1961535669027,260.4582790396045,433.44433303716073,283.7768481705363
3,12,30.0,0,553.1436898948206,372.53094628627946,521.8688491316241,347.9879844726195,584.4185306580171,397.07390809993944
3,12,27.0,0,188.61159499365138,4.923842819708758,178.82837522482484,-0.5584320080615592,198.39481476247792,10.406117647479075
3,12,15.0,0,540.7824041782784,355.4732876513785,531.736932001567,345.03260668822077,549.8278763549898,365.9139686145362
3,12,9.0,0,329.57693251560596,123.6543801609208,318.23536194299703,112.9135860867849,340.9185030882149,134.3951742350567
3,12,8.0,2,202.6451964116392,413.6978500071962,191.60888800108398,402.2439479733869,213.68150482219443,425.1517520410055
3,12,5.0,0,549.8931814205409,363.94570296032606,539.3194845639424,356.0399610270175,560.4668782771395,371.8514448936346
3,12,2.0,0,613.8577272872828,179.53695135850853,603.5904784610551,169.41552554385066,624.1249761135106,189.6583771731664
3,12,1.0,1,553.3120169257295,372.62691763426693,521.4740404729962,347.59098559391526,585.1499933784628,397.6628496746186
4,12,54.0,1,550.6150512695312,367.3913269042969,527.5811767578125,353.8800354003906,573.64892578125,380.9026184082031
4,12,53.0,0,618.0672770251382,168.7289675728969,609.7551787964284,161.05844629284394,626.379375253848,176.39948885294984
4,12,52.0,0,550.6985715882822,367.408245379006,531.8563638495006,352.1398228279815,569.5407793270639,382.67666793003053
4,12,51.0,0,311.4634278410601,475.59410676806453,302.2668657056582,470.93256642469726,320.659989976462,480.2556471114318
4,12,50.0,0,140.4030548979515,182.9675568670134,130.77705033519243,174.65540029982773,150.02905946071058,191.27971343419907
4,12,49.0,0,370.78035050030803,248.41127837334722,361.06859046326986,239.46799021965873,380.4921105373462,257.3545665270357
4,12,48.0,0,478.87222627527166,436.1021068701567,469.6045768912944,427.6023901002848,488.1398756592489,444.6018236400286
4,12,47.0,0,134.31224952557886,194.83473582154508,123.96751385281704,184.88522916738546,144.6569851983407,204.7842424757047
4,12,46.0,0,632.3608639235453,356.7838783031173,624.2807302214003,348.24158756638195,640.4409976256902,365.3261690398527
4,12,45.0,0,43.73944495410956,249.9064028836563,33.76752138241143,240.58600437604238,53.711368525807686,259.2268013912702
4,12,44.0,0,18.901333373922512,158.02186898971652,8.225131089123845,147.87284152395955,29.577535658721178,168.1708964554735
4,12,43.0,2,522.9170833610407,186.7247851128255,512.6881507703437,177.01867915326423,533.1460159517377,196.43089107238674
4,12,42.0,0,287.4279628040636,427.27004239111784,278.4671241684219,417.0059740028175,296.38880143970533,437.5341107794182
4,12,41.0,0,627.4067515046838,248.92514615165965,615.7745936862219,236.94009507041753,639.0389093231457,260.9101972329018
4,12,40.0,0,351.24167799261494,93.89752700186922,342.12841410161417,85.27328819873443,360.3549418836157,102.52176580500401
4,12,39.0,0,76.45579160925085,349.6852864577469,65.6282076044393,338.37317666739375,87.28337561406241,360.9973962481
4,12,38.0,0,238.99256146655293,206.33109495931686,227.77332865933948,195.45898706912806,250.21179427376637,217.20320284950566
4,12,37.0,0,48.95992449466656,382.28800810798174,38.211325202485995,372.51035778265714,59.708523786847124,392.06565843330634
4,12,36.0,0,285.74867284255413,99.85985332670592,274.24118634116076,90.1216919650082,297.2561593439475,109.59801468840364
4,12,35.0,0,221.65888758733166,325.62610363570076,212.22721761950496,315.32259587399915,231.09055755515837,335.92961139740237
4,12,34.0,0,576.3677576402301,241.4795696483896,564.6746929255572,229.9657294434776,588.060822354903,252.99340985330159
4,12,33.0,0,332.5975755987212,177.2701919140725,319.57321200481414,164.73514231560966,345.6219391926283,189.80524151253536
4,12,32.0,0,386.38946766999516,67.11178505372249,373.5226020465464,55.129773358826284,399.2563332934439,79.09379674861869
4,12,31.0,0,425.3896496852158,272.2323342757381,417.2105824121328,260.5056858837095,433.56871695829875,283.9589826677667
4,12,30.0,0,553.0767094322464,372.54730995821274,522.1179183006407,348.25238815793244,584.0355005638521,396.842231758493
4,12,27.0,0,186.55251738245653,5.965638344284818,176.37066364645312,0.09214957858310235,196.73437111845993,11.839127109986533
4,12,15.0,0,540.5390121573433,355.58496808742285,531.5666895036964,345.03306224610634,549.5113348109903,366.13687392873936
4,12,9.0,0,332.02401849261435,123.67879851386161,320.4613338550901,112.7771757972662,343.5867031301386,134.58042123045703
4,12,8.0,0,202.47496830655882,413.74519063502504,191.46908613422355,402.29025603969455,213.4808504788941,425.2001252303555
4,12,5.0,0,549.6624476241818,364.03582466891356,539.1820762410061,356.2495899380839,560.1428190073575,371.82205939974324
4,12,2.0,1,612.3424291416972,183.95975125231394,602.7539834766106,174.08124119060156,621.9308748067837,193.8382613140263
4,12,1.0,0,553.2151424629927,372.5970780549258,521.6949909132287,347.7926376761124,584.7352940127568,397.4015184337392
5,12,54.0,1,550.7625585076717,367.6801164164526,526.6837566571985,353.6261501524569,574.8413603581448,381.73408268044835
5,12,53.0,0,617.7380379866792,168.71350879174759,609.2492681649235,160.99685775529332,626.2268078084348,176.43015982820185
5,12,52.0,0,550.778403174783,367.6404210023723,531.8999924160487,352.49147299950033,569.6568139335172,382.7893690052443
5,12,51.0,2,313.97796674798786,477.1474759840639,305.472857739862,473.6406120057378,322.48307575611375,480.65433996238994
5,12,50.0,0,139.5482342070979,181.8523945658224,130.08971405793105,173.42104899341993,149.00675435626474,190.28374013822489
5,12,49.0,0,367.6568313427151,250.11953393862672,357.86645275569333,241.13497738558323,377.4472099297369,259.1040904916702
5,12,48.0,0,480.7251756660372,435.9888058361068,471.75768436465944,427.840430926534,489.692666967415,444.1371807456796
5,12,47.0,0,137.56312032110654,196.12028236828465,127.63232188483619,186.51973792495627,147.4939187573769,205.72082681161302
5,12,46.0,0,631.7750794202434,353.50537411554365,623.4625726366229,344.69077206119766,640.0875862038639,362.3199761698896
5,12,45.0,0,43.076052674771255,252.65285991534907,33.091326609649116,243.23933507875,53.060778739893394,262.06638475194814
5,12,44.0,0,15.174391576717763,158.76964138516465,5.071975588119475,149.31549199392305,25.27680756531605,168.22379077640625
5,12,43.0,0,522.7767953345012,185.04056197670295,512.5328548754015,175.2988606138881,533.0207357936009,194.78226333951778
5,12,42.0,0,289.95720493458174,428.26046589514505,281.1216718897063,418.05771847568406,298.7927379794572,438.46321331460604
5,12,41.0,0,628.3131284071377,250.8796318058615,617.069577613033,239.1744035012309,639.5566792012424,262.5848601104921
5,12,40.0,0,354.6784505307544,89.8425222486513,345.3413414217468,80.97690932216119,364.015559639762,98.70813517514142
5,12,39.0,0,75.82868709228968,351.6957342198543,64.91780189035822,340.38324527987675,86.73957229422115,363.0082231598318
5,12,38.0,0,235.93414788148513,206.2485553981839,224.1499050771235,195.02569343957214,247.71839068584677,217.47141735679565
5,12,37.0,0,50.43606024870455,384.6580540876156,39.916702101888944,375.09107052029253,60.955418395520155,394.22503765493866
5,12,36.0,0,283.5717848649769,101.27378779677791,271.53326743656504,91.01061896684368,295.61030229338877,111.53695662671214
5,12,35.0,0,222.6205423168457,324.2329504034564,212.94856372582325,313.6567914353936,232.29252090786815,334.80910937151924
5,12,34.0,0,578.4896624644732,239.22511899914215,566.7778637030167,227.79529342665697,590.2014612259297,250.65494457162734
5,12,33.0,0,331.1634318213061,176.67100501164904,317.7236495613671,163.91757703019385,344.60321408124514,189.42443299310423
5,12,32.0,0,387.57724092324855,63.50282905054274,374.18646666907546,51.23952535053134,400.96801517742165,75.76613275055415
5,12,31.0,0,425.43545951700526,272.17395635958036,417.2198757844672,260.4460051670599,433.6510432495433,283.9019075521008
5,12,30.0,0,553.2099555052254,372.6634277313332,522.1761483364941,348.35681540619953,584.2437626739567,396.9700400564668
5,12,27.0,0,183.91568332612437,6.223501455427883,173.83484410858117,0.21862727819186922,193.99652254366757,12.228375632663896
5,12,15.0,0,540.2279357154557,355.4211870225983,531.2999223930864,344.80495492979026,549.155949037825,366.03741911540635
5,12,9.0,0,333.6326624185331,123.62778049972844,321.85119266267026,112.63358714655908,345.4141321743959,134.6219738528978
5,12,8.0,0,202.49228821598572,413.26086878996495,191.4189456934785,401.7052450740988,213.56563073849296,424.8164925058311
5,12,5.0,0,549.7463633898419,364.11886053263413,539.1352465592037,356.34187144610826,560.3574802204802,371.89584961916
5,12,2.0,0,611.6655340027457,186.93962756672423,602.1643566534719,177.16481581421488,621.1667113520195,196.71443931923358
5,12,1.0,1,553.3325312447832,372.68822770344497,521.8268655782194,347.88873971799876,584.838196911347,397.48771568889117
6,12,54.0,1,550.7255183004708,367.25644235014295,527.6194550562604,353.79975800724975,573.8315815446811,380.71312669303614
6,12,53.0,0,618.0060314862882,169.01385853276383,609.37724635278,161.2102627319112,626.6348166197963,176.81745433361647
6,12,52.0,0,550.7623532140826,367.3278265404598,532.5957035263444,352.7348560645861,568.9290029018208,381.9207970163335
6,12,50.0,2,138.32299209223103,182.39823616965234,128.85951321312473,173.90769615021694,147.78647097133734,190.88877618908774
6,12,49.0,0,366.1938800283911,254.36739001000035,356.63560621053796,245.52787774391544,375.75215384624425,263.20690227608526
6,12,48.0,0,482.91522501724285,436.28101989262393,474.01282961730357,428.25057207911306,491.8176204171821,444.3114677061348
6,12,47.0,0,138.603085538571,197.28757048928384,129.2877697154035,188.38961195191737,147.91840136173852,206.1855290266503
6,12,46.0,0,631.228915293454,352.51331195096,622.5924717412264,343.3482123767275,639.8653588456815,361.6784115251925
6,12,45.0,0,41.657583792511886,255.3654683910284,31.840218366415165,246.0523073859961,51.47494921860861,264.6786293960607
6,12,44.0,0,12.382986610045254,161.74781483840707,2.1952620512177017,152.15168319747286,22.570711168872805,171.34394647934127
6,12,43.0,0,521.5554557390759,184.14207489795655,511.4474033051939,174.48524983418991,531.6635081729579,193.79889996172318
6,12,42.0,0,291.8610909381672,427.1030357465716,283.01471130837626,416.82805970417974,300.7074705679581,437.3780117889635
6,12,41.0,0,629.2381102245782,251.85967909715487,618.3233474173528,240.30051340021225,640.1528730318037,263.4188447940975
6,12,40.0,0,356.1638834106882,89.1182911045843,346.5706456208375,80.05474499120442,365.75712120053885,98.18183721796419
6,12,39.0,0,75.04795704025122,353.7115614933731,64.109232470755,342.3824015554596,85.98668160974744,365.0407214312866
6,12,38.0,0,235.04079863759475,206.96649855623846,223.4927697083275,195.97369446848978,246.588827566862,217.95930264398714
6,12,37.0,0,52.598878485953016,387.4305371212008,42.32013205596414,378.05804510163193,62.877624915941894,396.8030291407697
6,12,36.0,0,280.8163915599184,103.55329528234297,268.69460751299266,93.20060364074631,292.9381756068441,113.90598692393964
6,12,35.0,0,224.1044087664424,322.39023375663714,214.22851929317733,311.5507228863893,233.98029823970745,333.229744626885
6,12,34.0,0,580.0682341605603,237.994463324669,568.3081869488301,226.54322330481048,591.8282813722906,249.44570334452752
6,12,33.0,0,330.6996744238019,176.01553686217997,317.58561101301933,163.58403413759333,343.8137378345845,188.4470395867666
6,12,32.0,0,388.97450751952846,62.36816947825708,375.5860721689965,50.02483602040411,402.3629428700604,74.71150293611005
6,12,31.0,0,425.0634675338769,272.1197310786919,416.89337925722987,260.4341974538038,433.23355581052397,283.80526470358006
6,12,30.0,0,553.117125815954,372.6363593452069,521.9830356437703,348.28444001037747,584.2512159881376,396.9882786800364
6,12,27.0,0,180.90302530479124,8.445394686855513,169.2918817211581,1.0359896553766994,192.5141688884244,15.854799718334327
6,12,15.0,0,540.0323924091317,355.126858308258,531.1397512998276,344.4812737193403,548.9250335184358,365.7724428971757
6,12,9.0,0,336.03846957613047,123.7771729236525,324.17123493818326,112.87284980634219,347.9057042140777,134.6814960409628
6,12,8.0,0,202.37815452118494,413.208524526698,191.27438143697785,401.63134328658197,213.48192760539203,424.78570576681403
6,12,5.0,0,549.7487827469556,364.0768117268457,539.0770083019089,356.27401594129316,560.4205571920023,371.8796075123982
6,12,2.0,1,612.0063591623311,189.3952032445549,602.3011726773246,179.14011377789637,621.7115456473376,199.6502927112134
6,12,1.0,0,553.2799634698008,372.6834750662728,521.7607773684651,347.84988608350994,584.7991495711365,397.5170640490357
7,12,53.0,1,617.7897300241347,170.14457711510636,608.386022344812,161.561388046688,627.1934377034573,178.72776618352472
7,12,50.0,0,137.44651983868377,182.78966150674557,127.82312596951274,174.3449465625632,147.0699137078548,191.23437645092795
7,12,49.0,0,362.9066952974791,257.2646279591856,353.393461776625,248.2447521013378,372.4199288183332,266.28450381703334
7,12,48.0,0,483.68883612057056,436.7786075949572,474.695632193338,428.6959382598381,492.6820400478031,444.86127693007626
7,12,47.0,0,139.36509025216935,198.63768174416722,130.1800994124855,189.96842292197334,148.5500810918532,207.3069405663611
7,12,46.0,0,631.3875357478473,351.75306450639556,622.7272590582849,342.42844012714744,640.0478124374098,361.0776888856437
7,12,45.0,0,40.364496641463276,256.7009103910539,30.499093510781044,247.39384468481774,50.22989977214551,266.0079760972901
7,12,44.0,0,11.567592208938736,162.2097809789743,1.4533519771776469,152.87280596409656,21.681832440699825,171.54675599385203
7,12,43.0,0,521.0085564913295,183.6117282258349,510.9892680181813,173.96491183326333,531.0278449644777,193.25854461840646
7,12,42.0,0,292.754884087491,427.4325840318121,283.73884381221075,416.9990117253726,301.77092436277127,437.8661563382516
7,12,41.0,0,629.6319284181518,252.22498037633386,618.9397148053151,240.69121267627443,640.3241420309885,263.75874807639326
7,12,40.0,0,356.1946649755679,88.83056346710183,346.699707105934,79.85905562691701,365.68962284520177,97.80207130728664
7,12,39.0,0,73.87318421053811,355.60078397731735,62.8104173554707,344.2379751199496,84.93595106560552,366.9635928346851
7,12,38.0,0,232.82392215926652,205.81936632523525,221.40489829588367,194.9305391989007,244.24294602264936,216.7081934515698
7,12,37.0,0,52.68212377166108,389.07183911467973,42.72941346415613,379.9345173265591,62.63483407916603,398.20916090280036
7,12,36.0,0,278.25822838340196,105.55903476096134,266.4120135297412,95.3862946336127,290.1044432370627,115.73177488830997
7,12,35.0,0,224.05979434065227,320.76148238651683,214.2393326864775,310.0612719674396,233.88025599482705,331.46169280559405
7,12,34.0,2,580.8954286471455,236.4039204203672,568.9276480879205,224.8278860139911,592.8632092063706,247.9799548267433
7,12,33.0,0,329.30349937140085,174.73900588088495,316.7679092997937,162.67470143953506,341.839089443008,186.80331032223484
7,12,32.0,0,390.6760222458937,60.1059951749663,377.653738333299,48.1892345913504,403.69830615848844,72.0227557585822
7,12,31.0,0,424.6356873621094,271.97027717097404,416.5235390900222,260.38670582134415,432.74783563419663,283.55384852060394
7,12,30.0,0,553.0970234721088,372.65674661923373,521.9490454587044,348.29028236700407,584.2450014855133,397.0232108714634
7,12,27.0,0,180.1223321466921,8.6197776800495,168.49282160030097,0.7902689053084062,191.7518426930832,16.449286454790595
7,12,15.0,0,540.2280363748871,354.65891744708915,531.2327863357286,343.896167456318,549.2232864140456,365.4216674378603
7,12,9.0,0,338.2318519745409,123.39671046412103,326.1855115984822,112.47910062324559,350.2781923505996,134.31432030499647
